organization-id;device-id;time-base-schedule-number;time-base-schedule-month;time-base-schedule-day;time-base-schedule-date;time-base-schedule-day-plan;day-plan-hour;day-plan-minute;date;time;offset;holiday-table;tod-flags;meter-action
Caltrans;15003;1;8190;124;4294967294;63;5;30;20191024;090858;-0700;"";;trafficResponsive
Caltrans;15003;2;8190;254;4294967294;80;9;30;20191024;090858;-0700;"";;dark
Caltrans;12703;1;8190;124;4294967294;63;5;30;20191024;090858;-0700;"";;trafficResponsive
Caltrans;12703;2;8190;254;4294967294;80;9;30;20191024;090858;-0700;"";;dark
Caltrans;273;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;273;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;273;3;8190;124;4294967294;191;14;0;20191024;090857;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;273;4;8190;254;4294967294;208;19;0;20191024;090857;-0700;"";PM_responsive_tables;dark
Caltrans;12504;1;8190;124;4294967294;191;14;0;20191024;090858;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;12504;2;8190;254;4294967294;208;19;0;20191024;090858;-0700;"";PM_responsive_tables;dark
Caltrans;9;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;9;2;8190;124;4294967294;99;8;0;20191024;090857;-0700;"";;fixedRate
Caltrans;9;3;8190;124;4294967294;96;8;30;20191024;090857;-0700;"";;dark
Caltrans;9;4;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;270;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;270;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;270;3;8190;124;4294967294;191;15;0;20191024;090857;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;270;4;8190;254;4294967294;208;19;0;20191024;090857;-0700;"";PM_responsive_tables;dark
Caltrans;12503;1;8190;124;4294967294;63;5;30;20191024;090858;-0700;"";;trafficResponsive
Caltrans;12503;2;8190;254;4294967294;80;9;30;20191024;090858;-0700;"";;dark
Caltrans;12503;3;8190;124;4294967294;191;15;0;20191024;090858;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;12503;4;8190;254;4294967294;208;19;0;20191024;090858;-0700;"";PM_responsive_tables;dark
Caltrans;271;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;271;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;271;3;8190;124;4294967294;191;15;0;20191024;090857;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;271;4;8190;254;4294967294;208;19;0;20191024;090857;-0700;"";PM_responsive_tables;dark
Caltrans;36;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;36;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;37;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;37;2;8190;254;4294967294;80;8;30;20191024;090857;-0700;"";;dark
Caltrans;38;1;8190;124;4294967294;63;5;30;20191024;093423;-0700;"";;trafficResponsive
Caltrans;38;2;8190;254;4294967294;80;9;30;20191024;093423;-0700;"";;dark
Caltrans;39;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;39;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;32;1;8190;124;4294967294;99;5;30;20191024;090857;-0700;"";;fixedRate
Caltrans;32;2;8190;254;4294967294;80;8;45;20191024;090857;-0700;"";;dark
Caltrans;33;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;33;2;8190;124;4294967294;97;5;31;20191024;090857;-0700;"";;fixedRate
Caltrans;33;3;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;12509;1;8190;124;4294967294;63;5;30;20191024;090858;-0700;"";;trafficResponsive
Caltrans;12509;2;8190;254;4294967294;80;9;30;20191024;090858;-0700;"";;dark
Caltrans;34;1;8190;56;4294967294;49;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;34;2;8190;254;4294967294;80;7;45;20191024;090857;-0700;"";;dark
Caltrans;34;3;8190;254;4294967294;80;8;15;20191024;090857;-0700;"";;dark
Caltrans;35;1;8190;124;4294967294;63;5;30;20191024;090857;-0700;"";;trafficResponsive
Caltrans;35;2;8190;254;4294967294;80;9;30;20191024;090857;-0700;"";;dark
Caltrans;12602;1;8190;124;4294967294;191;14;0;20191024;090858;-0700;"";PM_responsive_tables;trafficResponsive
Caltrans;12602;2;8190;254;4294967294;208;19;0;20191024;090858;-0700;"";PM_responsive_tables;dark
Caltrans;12601;1;8190;124;4294967294;63;5;30;20191024;090858;-0700;"";;trafficResponsive
Caltrans;12601;2;8190;254;4294967294;80;9;30;20191024;090858;-0700;"";;dark
Caltrans;31;1;8190;124;4294967294;63;5;30;20191024;123852;-0700;"";;trafficResponsive
Caltrans;31;2;8190;254;4294967294;80;9;30;20191024;123852;-0700;"";;dark
