16:20:00,307,1121135
16:25:00,314,1121135
16:30:00,285,1121135
16:35:00,321,1121135
16:40:00,304,1121135
16:45:00,311,1121135
16:50:00,312,1121135
16:55:00,289,1121135
17:00:00,309,1121135
17:05:00,305,1121135
17:10:00,312,1121135
17:15:00,308,1121135
17:20:00,295,1121135
17:25:00,283,1121135
17:30:00,275,1121135
17:35:00,298,1121135
17:40:00,324,1121135
17:45:00,295,1121135
17:50:00,292,1121135
17:55:00,299,1121135
18:00:00,298,1121135
18:05:00,271,1121135
18:10:00,283,1121135
18:15:00,288,1121135
18:20:00,302,1121135
18:25:00,290,1121135
18:30:00,274,1121135
18:35:00,276,1121135
18:40:00,256,1121135
18:45:00,278,1121135
18:50:00,285,1121135
18:55:00,219,1121135
19:00:00,243,1121135
14:05:00,149,1121161
14:10:00,172,1121161
14:15:00,160,1121161
14:20:00,193,1121161
14:25:00,220,1121161
14:30:00,210,1121161
14:35:00,218,1121161
14:40:00,211,1121161
14:45:00,258,1121161
14:50:00,292,1121161
14:55:00,277,1121161
15:00:00,290,1121161
15:05:00,291,1121161
15:10:00,303,1121161
15:15:00,306,1121161
15:20:00,311,1121161
15:25:00,301,1121161
15:30:00,325,1121161
15:35:00,317,1121161
15:40:00,334,1121161
15:45:00,295,1121161
15:50:00,262,1121161
15:55:00,298,1121161
16:00:00,294,1121161
16:05:00,300,1121161
16:10:00,271,1121161
16:15:00,292,1121161
16:20:00,307,1121161
16:25:00,314,1121161
16:30:00,285,1121161
16:35:00,321,1121161
16:40:00,304,1121161
16:45:00,311,1121161
16:50:00,312,1121161
16:55:00,289,1121161
17:00:00,309,1121161
17:05:00,305,1121161
17:10:00,312,1121161
17:15:00,308,1121161
17:20:00,295,1121161
17:25:00,283,1121161
17:30:00,275,1121161
17:35:00,298,1121161
17:40:00,324,1121161
17:45:00,295,1121161
17:50:00,292,1121161
17:55:00,299,1121161
18:00:00,298,1121161
18:05:00,271,1121161
18:10:00,283,1121161
18:15:00,288,1121161
18:20:00,302,1121161
18:25:00,290,1121161
18:30:00,274,1121161
18:35:00,276,1121161
18:40:00,256,1121161
18:45:00,278,1121161
18:50:00,285,1121161
18:55:00,219,1121161
19:00:00,243,1121161
14:05:00,665,1121099
14:10:00,725,1121099
14:15:00,674,1121099
14:20:00,744,1121099
14:25:00,716,1121099
14:30:00,697,1121099
14:35:00,779,1121099
14:40:00,815,1121099
14:45:00,756,1121099
14:50:00,795,1121099
14:55:00,726,1121099
15:00:00,725,1121099
15:05:00,730,1121099
15:10:00,740,1121099
15:15:00,736,1121099
15:20:00,746,1121099
15:25:00,717,1121099
15:30:00,755,1121099
15:35:00,704,1121099
15:40:00,665,1121099
15:45:00,696,1121099
15:50:00,651,1121099
15:55:00,609,1121099
16:00:00,677,1121099
16:05:00,684,1121099
16:10:00,652,1121099
16:15:00,714,1121099
16:20:00,755,1121099
16:25:00,721,1121099
16:30:00,758,1121099
16:35:00,732,1121099
16:40:00,750,1121099
16:45:00,748,1121099
16:50:00,757,1121099
16:55:00,739,1121099
17:00:00,731,1121099
